calories,carbs,category,fat,nutrition,protein,rating,reviewCount,source,title,url
740,62,main course,38,"{'@type': 'NutritionInformation', 'calories': '740 kcal', 'fatContent': '38 g', 'saturatedFatContent': '17 g', 'carbohydrateContent': '62 g', 'sugarContent': '20 g', 'proteinContent': '40 g', 'fiberContent': '9 g', 'cholesterolContent': '145 mg', 'sodiumContent': '600 mg'}",40,0.1,0.1,hellofresh,Balsamic-and-Fig Beef Tenderloin with Garlic Mashed Potatoes and Rosemary Breadcrumb Brussels Sprouts,https://www.hellofresh.com/recipes/balsamic-fig-beef-tenderloin-5d814971f6fd0e736c656e5f
960,77,main course,53,"{'@type': 'NutritionInformation', 'calories': '960 kcal', 'fatContent': '53 g', 'saturatedFatContent': '13 g', 'carbohydrateContent': '77 g', 'sugarContent': '19 g', 'proteinContent': '32 g', 'fiberContent': '8 g', 'cholesterolContent': '115 mg', 'sodiumContent': '1350 mg'}",32,0.1,0.1,hellofresh,"Hoisin Pork Burgers with Sesame Cucumber-Carrot Slaw, Sriracha Mayo, and Potato Wedges",https://www.hellofresh.com/recipes/hoisin-pork-burgers-5d920ed4eae98854a63213d2
620,72,main course,21,"{'@type': 'NutritionInformation', 'calories': '620 kcal', 'fatContent': '21 g', 'saturatedFatContent': '7 g', 'carbohydrateContent': '72 g', 'sugarContent': '27 g', 'proteinContent': '35 g', 'fiberContent': '4 g', 'cholesterolContent': '130 mg', 'sodiumContent': '740 mg'}",35,0.1,0.1,hellofresh,Better Than Takeout Hoisin Chicken with Green Beans and Jasmine Rice,https://www.hellofresh.com/recipes/better-than-takeout-hoisin-chicken-5d892e375d723231c52770bf
600,43,main course,29,"{'@type': 'NutritionInformation', 'calories': '600 kcal', 'fatContent': '29 g', 'saturatedFatContent': '12 g', 'carbohydrateContent': '43 g', 'sugarContent': '7 g', 'proteinContent': '33 g', 'fiberContent': '6 g', 'cholesterolContent': '300 mg', 'sodiumContent': '1620 mg'}",33,0.1,0.1,hellofresh,Lemon Dill Lobster Ravioli and Shrimp with Marinated Zucchini Ribbons,https://www.hellofresh.com/recipes/lobster-ravioli-and-shrimp-with-lemon-dill-sauce-5d92144a151e710e3f45c7eb
750,84,main course,33,"{'@type': 'NutritionInformation', 'calories': '750 kcal', 'fatContent': '33 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '84 g', 'sugarContent': '9 g', 'proteinContent': '32 g', 'fiberContent': '7 g', 'cholesterolContent': '115 mg', 'sodiumContent': '770 mg'}",32,0.1,0.1,hellofresh,Venetian Scallop Spaghetti in a Creamy Burst Tomato Sauce with Parsley & Chives,https://www.hellofresh.com/recipes/venetian-scallop-spaghetti-5f8df2ff50ab3e61b04d148f
660,52,main course,29,"{'@type': 'NutritionInformation', 'calories': '660 kcal', 'fatContent': '29 g', 'saturatedFatContent': '10 g', 'carbohydrateContent': '52 g', 'sugarContent': '18 g', 'proteinContent': '36 g', 'fiberContent': '7 g', 'cholesterolContent': '140 mg', 'sodiumContent': '790 mg'}",36,0.1,0.1,hellofresh,Balsamic Fig Sirloin with Rosemary Fingerlings and Garlicky Green Beans,https://www.hellofresh.com/recipes/balsamic-fig-sirloin-5d8a1e1b896cd855e64c206d
850,88,main course,46,"{'@type': 'NutritionInformation', 'calories': '850 kcal', 'fatContent': '46 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '88 g', 'sugarContent': '7 g', 'proteinContent': '28 g', 'fiberContent': '5 g', 'cholesterolContent': '90 mg', 'sodiumContent': '1070 mg'}",28,0.1,0.1,hellofresh,Scallops over Truffled Mushroom Risotto with a Brown Butter Herb Sauce,https://www.hellofresh.com/recipes/scallops-over-truffled-mushroom-risotto-5fb7f285e78a9619350dd4ff
1060,81,main course,65,"{'@type': 'NutritionInformation', 'calories': '1060 kcal', 'fatContent': '65 g', 'saturatedFatContent': '26 g', 'carbohydrateContent': '81 g', 'sugarContent': '10 g', 'proteinContent': '36 g', 'fiberContent': '5 g', 'cholesterolContent': '140 mg', 'sodiumContent': '1130 mg'}",36,0.1,0.1,hellofresh,Sausage and Roasted Bell Pepper Pasta with Creamy Parmesan Garlic Tomato Sauce,https://www.hellofresh.com/recipes/sausage-and-roasted-red-pepper-gemelli-5d893ee3e1869b54b130ca48
720,46,main course,38,"{'@type': 'NutritionInformation', 'calories': '720 kcal', 'fatContent': '38 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '46 g', 'sugarContent': '9 g', 'proteinContent': '52 g', 'fiberContent': '7 g', 'cholesterolContent': '185 mg', 'sodiumContent': '590 mg'}",52,0.1,0.1,hellofresh,Sirloin & Roasted Garlic Pan Sauce with Mashed Potatoes & Broccoli,https://www.hellofresh.com/recipes/sirloin-roasted-garlic-pan-sauce-601046e74a46755e44641fc2
950,51,main course,59,"{'@type': 'NutritionInformation', 'calories': '950 kcal', 'fatContent': '59 g', 'saturatedFatContent': '25 g', 'carbohydrateContent': '51 g', 'sugarContent': '8 g', 'proteinContent': '51 g', 'fiberContent': '10 g', 'cholesterolContent': '210 mg', 'sodiumContent': '850 mg'}",51,0.1,0.1,hellofresh,"Bruschetta Chicken with a Crispy Mozzarella Crust, Bacon Mashed Potatoes & Broccoli",https://www.hellofresh.com/recipes/bruschetta-chicken-5fa07b9a09eb0b4ae3165ac6
1140,90,main course,58,"{'@type': 'NutritionInformation', 'calories': '1140 kcal', 'fatContent': '58 g', 'saturatedFatContent': '26 g', 'carbohydrateContent': '90 g', 'sugarContent': '15 g', 'proteinContent': '55 g', 'fiberContent': '6 g', 'cholesterolContent': '215 mg', 'sodiumContent': '1390 mg'}",55,0.1,0.1,hellofresh,Buon Appetito Bacon Chicken over Creamy Sun-Dried Tomato Spaghetti,https://www.hellofresh.com/recipes/buon-appetito-bacon-chicken-5fa575dc5227db09c15e3b40
700,52,main course,32,"{'@type': 'NutritionInformation', 'calories': '700 kcal', 'fatContent': '32 g', 'saturatedFatContent': '10 g', 'carbohydrateContent': '52 g', 'sugarContent': '20 g', 'proteinContent': '50 g', 'fiberContent': '8 g', 'cholesterolContent': '140 mg', 'sodiumContent': '540 mg'}",50,0.1,0.1,hellofresh,Bisteccha con Fichi (Steak with Fig Sauce) with Almond Green Beans & Roasted Potatoes,https://www.hellofresh.com/recipes/bisteccha-con-fichi-steak-with-fig-sauce-5fe12203de7084059e3c408f
1050,48,main course,68,"{'@type': 'NutritionInformation', 'calories': '1050 kcal', 'fatContent': '68 g', 'saturatedFatContent': '26 g', 'carbohydrateContent': '48 g', 'sugarContent': '5 g', 'proteinContent': '52 g', 'fiberContent': '8 g', 'cholesterolContent': '230 mg', 'sodiumContent': '960 mg'}",52,0.1,0.1,hellofresh,Crispy Cheddar Chicken with Loaded Bacon Mashed Potatoes & Broccoli,https://www.hellofresh.com/recipes/crispy-cheddar-chicken-611d22ff1fc432111c386609
970,54,main course,59,"{'@type': 'NutritionInformation', 'calories': '970 kcal', 'fatContent': '59 g', 'saturatedFatContent': '24 g', 'carbohydrateContent': '54 g', 'sugarContent': '8 g', 'proteinContent': '54 g', 'fiberContent': '11 g', 'cholesterolContent': '205 mg', 'sodiumContent': '860 mg'}",54,0.1,0.1,hellofresh,"Bruschetta Chicken with a Mozzarella Crust, Bacon Mashed Potatoes & Broccoli",https://www.hellofresh.com/recipes/bruschetta-chicken-60ca04c1c2b978797c0820a2
970,73,main course,53,"{'@type': 'NutritionInformation', 'calories': '970 kcal', 'fatContent': '53 g', 'saturatedFatContent': '20 g', 'carbohydrateContent': '73 g', 'sugarContent': '22 g', 'proteinContent': '52 g', 'fiberContent': '12 g', 'cholesterolContent': '145 mg', 'sodiumContent': '800 mg'}",52,0.1,0.1,hellofresh,Bavette Steak in a Mushroom Sauce with Caramelized Onion Mashed Potatoes & Roasted Carrots,https://www.hellofresh.com/recipes/bavette-steak-in-a-mushroom-sauce-609bdaffd880dd043964d5c1
830,73,main course,40,"{'@type': 'NutritionInformation', 'calories': '830 kcal', 'fatContent': '40 g', 'saturatedFatContent': '16 g', 'carbohydrateContent': '73 g', 'sugarContent': '32 g', 'proteinContent': '47 g', 'fiberContent': '9 g', 'cholesterolContent': '155 mg', 'sodiumContent': '560 mg'}",47,0.1,0.1,hellofresh,Cherry Balsamic Sirloin with Herby Fingerling Potatoes & Roasted Brussels Sprouts,https://www.hellofresh.com/recipes/cherry-balsamic-sirloin-61264de102d8d372a200ca23
950,65,main course,65,"{'@type': 'NutritionInformation', 'calories': '950 kcal', 'fatContent': '65 g', 'saturatedFatContent': '17 g', 'carbohydrateContent': '65 g', 'sugarContent': '11 g', 'proteinContent': '33 g', 'fiberContent': '6 g', 'cholesterolContent': '110 mg', 'sodiumContent': '390 mg'}",33,0.1,0.1,hellofresh,"Slow-Roasted Citrus Trout with Chive Crème Fraîche, Rice Pilaf & Blood Orange Pistachio Salad",https://www.hellofresh.com/recipes/slow-roasted-citrus-trout-603f9b2ddf085d7000361852
470,45,main course,25,"{'@type': 'NutritionInformation', 'calories': '470 kcal', 'fatContent': '25 g', 'saturatedFatContent': '11 g', 'carbohydrateContent': '45 g', 'sugarContent': '7 g', 'proteinContent': '20 g', 'fiberContent': '9 g', 'cholesterolContent': '75 mg', 'sodiumContent': '890 mg'}",20,0.1,0.1,hellofresh,Pan-Seared Scallops & Lemon Butter Sauce with Crème Fraîche Mashed Potatoes & Roasted Zucchini,https://www.hellofresh.com/recipes/pan-seared-scallops-lemon-butter-sauce-5fea610f581b1c3485727945
770,57,main course,46,"{'@type': 'NutritionInformation', 'calories': '770 kcal', 'fatContent': '46 g', 'saturatedFatContent': '26 g', 'carbohydrateContent': '57 g', 'sugarContent': '7 g', 'proteinContent': '27 g', 'fiberContent': '6 g', 'cholesterolContent': '145 mg', 'sodiumContent': '1150 mg'}",27,0.1,0.1,hellofresh,"Cheese Tortelloni with Mushroom Sauce, Parmesan, and Chili Flakes",https://www.hellofresh.com/recipes/cheese-tortelloni-in-a-mushroom-sauce-5d893112c6d5102c1923bdc5
710,83,main course,27,"{'@type': 'NutritionInformation', 'calories': '710 kcal', 'fatContent': '27 g', 'saturatedFatContent': '6 g', 'carbohydrateContent': '83 g', 'sugarContent': '6 g', 'proteinContent': '37 g', 'fiberContent': '11 g', 'cholesterolContent': '230 mg', 'sodiumContent': '540 mg'}",37,0.1,0.1,hellofresh,Lemon Basil Shrimp Skewers with Orzo and Avocado Salad,https://www.hellofresh.com/recipes/lemon-basil-shrimp-skewers-590c7f243131001c5f56d143
1020,44,main course,68,"{'@type': 'NutritionInformation', 'calories': '1020 kcal', 'fatContent': '68 g', 'saturatedFatContent': '26 g', 'carbohydrateContent': '44 g', 'sugarContent': '5 g', 'proteinContent': '51 g', 'fiberContent': '7 g', 'cholesterolContent': '225 mg', 'sodiumContent': '930 mg'}",51,0.1,0.1,hellofresh,Crispy Cheddar Chicken with Loaded Bacon Mashed Potatoes & Asparagus,https://www.hellofresh.com/recipes/crispy-cheddar-chicken-60510f56c7d67651fa451c77
820,38,main course,53,"{'@type': 'NutritionInformation', 'calories': '820 kcal', 'fatContent': '53 g', 'saturatedFatContent': '23 g', 'carbohydrateContent': '38 g', 'sugarContent': '8 g', 'proteinContent': '48 g', 'fiberContent': '7 g', 'cholesterolContent': '165 mg', 'sodiumContent': '570 mg'}",48,0.1,0.1,hellofresh,Bavette Steak & Sherry Shallot Sauce with Crème Fraîche Mashed Potatoes & Roasted Green Beans,https://www.hellofresh.com/recipes/bavette-steak-sherry-shallot-sauce-612f9b601fd550178b663597
810,35,main course,53,"{'@type': 'NutritionInformation', 'calories': '810 kcal', 'fatContent': '53 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '35 g', 'sugarContent': '5 g', 'proteinContent': '47 g', 'fiberContent': '5 g', 'cholesterolContent': '160 mg', 'sodiumContent': '780 mg'}",47,0.1,0.1,hellofresh,Sirloin & Sherry Shallot Sauce with Garlic Parmesan Potato Clusters & Mixed Greens,https://www.hellofresh.com/recipes/sirloin-and-sherry-shallot-sauce-61548997f730ab089a23465e
770,51,main course,40,"{'@type': 'NutritionInformation', 'calories': '770 kcal', 'fatContent': '40 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '51 g', 'sugarContent': '11 g', 'proteinContent': '52 g', 'fiberContent': '16 g', 'cholesterolContent': '140 mg', 'sodiumContent': '1100 mg'}",52,0.1,0.1,hellofresh,"Classic Beef Chili with Borlotti Beans, Poblano Pepper, and Cheddar Cheese",https://www.hellofresh.com/recipes/classic-beef-chili-59b1b47b0534680a425efd72
540,52,main course,20,"{'@type': 'NutritionInformation', 'calories': '540 kcal', 'fatContent': '20 g', 'saturatedFatContent': '6 g', 'carbohydrateContent': '52 g', 'sugarContent': '7 g', 'proteinContent': '42 g', 'fiberContent': '9 g', 'cholesterolContent': '125 mg', 'sodiumContent': '280 mg'}",42,0.1,0.1,hellofresh,Zesty Breaded Chicken Breasts with Roasted Potatoes and Creamy Mixed Greens,https://www.hellofresh.com/recipes/zesty-breaded-chicken-breasts-59d68bd7ae702a798069ffd2
830,93,main course,40,"{'@type': 'NutritionInformation', 'calories': '830 kcal', 'fatContent': '40 g', 'saturatedFatContent': '13 g', 'carbohydrateContent': '93 g', 'sugarContent': '16 g', 'proteinContent': '27 g', 'fiberContent': '7 g', 'cholesterolContent': '55 mg', 'sodiumContent': '1010 mg'}",27,0.1,0.1,hellofresh,"Pasta Parmesan with Bell Pepper, Tuscan Herbs & Marinara Sauce",https://www.hellofresh.com/recipes/pasta-parmesan-5df00ee653520b7ca92f2a99
970,77,main course,59,"{'@type': 'NutritionInformation', 'calories': '970 kcal', 'fatContent': '59 g', 'saturatedFatContent': '17 g', 'carbohydrateContent': '77 g', 'sugarContent': '5 g', 'proteinContent': '38 g', 'fiberContent': '6 g', 'cholesterolContent': '100 mg', 'sodiumContent': '1290 mg'}",38,0.1,0.1,hellofresh,"""Little Ears"" Pasta with Italian Pork Sausage, Baby Broccoli, and Pesto",https://www.hellofresh.com/recipes/little-ears-pasta-5ab3bdd9ae08b53fd3288602
790,64,main course,40,"{'@type': 'NutritionInformation', 'calories': '790 kcal', 'fatContent': '40 g', 'saturatedFatContent': '14 g', 'carbohydrateContent': '64 g', 'sugarContent': '19 g', 'proteinContent': '42 g', 'fiberContent': '6 g', 'cholesterolContent': '110 mg', 'sodiumContent': '600 mg'}",42,0.1,0.1,hellofresh,"Italian Ciabatta Cheeseburgers with Mozzarella, Onion, and Balsamic Greens",https://www.hellofresh.com/recipes/italian-ciabatta-cheeseburgers-5964eb93043c3c2fff30da32
720,46,main course,39,"{'@type': 'NutritionInformation', 'calories': '720 kcal', 'fatContent': '39 g', 'saturatedFatContent': '20 g', 'carbohydrateContent': '46 g', 'sugarContent': '9 g', 'proteinContent': '47 g', 'fiberContent': '7 g', 'cholesterolContent': '185 mg', 'sodiumContent': '590 mg'}",47,0.1,0.1,hellofresh,Sirloin Steak & Roasted Garlic Pan Sauce with Mashed Potatoes & Broccoli,https://www.hellofresh.com/recipes/sirloin-steak-roasted-garlic-pan-sauce-60f82a0367b2ce1a3350f0ac
770,64,main course,42,"{'@type': 'NutritionInformation', 'calories': '770 kcal', 'fatContent': '42 g', 'saturatedFatContent': '8 g', 'carbohydrateContent': '64 g', 'sugarContent': '9 g', 'proteinContent': '36 g', 'fiberContent': '6 g', 'cholesterolContent': '90 mg', 'sodiumContent': '610 mg'}",36,0.1,0.1,hellofresh,Crispy Tilapia with Remoulade Sauce plus Paprika Potatoes & Mixed Greens Salad,https://www.hellofresh.com/recipes/crispy-tilapia-with-remoulade-sauce-63f4d73dd37c80c3480c46d0
880,58,main course,53,"{'@type': 'NutritionInformation', 'calories': '880 kcal', 'fatContent': '53 g', 'saturatedFatContent': '17 g', 'carbohydrateContent': '58 g', 'sugarContent': '10 g', 'proteinContent': '33 g', 'fiberContent': '5 g', 'cholesterolContent': '275 mg', 'sodiumContent': '2120 mg'}",33,0.1,0.1,hellofresh,"Lemony Parmesan Shrimp Salad Creamy Greek Dressing, Tomatoes & Garlic Bread",https://www.hellofresh.com/recipes/lemony-parmesan-shrimp-salad-63f4d75d495773897706d350
1560,153,main course,83,"{'@type': 'NutritionInformation', 'calories': '1560 kcal', 'fatContent': '83 g', 'saturatedFatContent': '30 g', 'carbohydrateContent': '153 g', 'sugarContent': '68 g', 'proteinContent': '57 g', 'fiberContent': '5 g', 'cholesterolContent': '270 mg', 'sodiumContent': '1820 mg'}",57,0.1,0.1,hellofresh,"Prosciutto-Wrapped Apricot Chicken plus Lemony Ricotta Crostini, Mashed Potatoes, Salad & Cinnamon Crumb Cake Muffins",https://www.hellofresh.com/recipes/prosciutto-wrapped-apricot-chicken-63f4d7ab14e7af74e50fc1f6
690,70,main course,36,"{'@type': 'NutritionInformation', 'calories': '690 kcal', 'fatContent': '36 g', 'saturatedFatContent': '19 g', 'carbohydrateContent': '70 g', 'sugarContent': '10 g', 'proteinContent': '25 g', 'fiberContent': '8 g', 'cholesterolContent': '115 mg', 'sodiumContent': '1190 mg'}",25,0.1,0.1,hellofresh,Garlic Herb Tortelloni with Roasted Tomato & Zucchini,https://www.hellofresh.com/recipes/garlic-herb-tortelloni-5dd837ba4772495455492c76
550,75,main course,12,"{'@type': 'NutritionInformation', 'calories': '550 kcal', 'fatContent': '12 g', 'saturatedFatContent': '1.5 g', 'carbohydrateContent': '75 g', 'sugarContent': '7 g', 'proteinContent': '32 g', 'fiberContent': '5 g', 'cholesterolContent': '215 mg', 'sodiumContent': '640 mg'}",32,0.1,0.1,hellofresh,Sesame Shrimp with Ginger Scallion Rice and Crispy Green Beans,https://www.hellofresh.com/recipes/w22-r3-58f0ce074f78db72a62d2122
650,69,main course,19,"{'@type': 'NutritionInformation', 'calories': '650 kcal', 'fatContent': '19 g', 'saturatedFatContent': '5 g', 'carbohydrateContent': '69 g', 'sugarContent': '28 g', 'proteinContent': '54 g', 'fiberContent': '7 g', 'cholesterolContent': '215 mg', 'sodiumContent': '710 mg'}",54,0.1,0.1,hellofresh,"Parmesan Chicken Strips with Rosemary Fries, Green Beans, and Honey Mustard Sauce",https://www.hellofresh.com/recipes/parmesan-chicken-strips-5a1455daa5ed196b746d6d52
480,34,main course,22,"{'@type': 'NutritionInformation', 'calories': '480 kcal', 'fatContent': '22 g', 'saturatedFatContent': '6 g', 'carbohydrateContent': '34 g', 'sugarContent': '10 g', 'proteinContent': '41 g', 'fiberContent': '7 g', 'cholesterolContent': '125 mg', 'sodiumContent': '260 mg'}",41,0.1,0.1,hellofresh,Crispy Chicken Milanese with Yellow Squash and Lemony Arugula,https://www.hellofresh.com/recipes/crispy-chicken-milanese-59baee5930a03b56793f2302
800,87,main course,33,"{'@type': 'NutritionInformation', 'calories': '800 kcal', 'fatContent': '33 g', 'saturatedFatContent': '7 g', 'carbohydrateContent': '87 g', 'sugarContent': '14 g', 'proteinContent': '38 g', 'fiberContent': '10 g', 'cholesterolContent': '120 mg', 'sodiumContent': '720 mg'}",38,0.1,0.1,hellofresh,Sriracha Turkey Burgers with Sweet Potato Chips and Ginger-Dressed Greens,https://www.hellofresh.com/recipes/w21-r1-58e65fea171c586de04c3612
570,52,main course,21,"{'@type': 'NutritionInformation', 'calories': '570 kcal', 'fatContent': '21 g', 'saturatedFatContent': '7 g', 'carbohydrateContent': '52 g', 'sugarContent': '19 g', 'proteinContent': '39 g', 'fiberContent': '8 g', 'cholesterolContent': '125 mg', 'sodiumContent': '160 mg'}",39,0.1,0.1,hellofresh,Cherry Balsamic Pork with Thyme-Roasted Potatoes and Broccoli,https://www.hellofresh.com/recipes/cherry-balsamic-pork-59ce4b8830a03b0947220532
410,45,main course,24,"{'@type': 'NutritionInformation', 'calories': '410 kcal', 'fatContent': '24 g', 'saturatedFatContent': '14 g', 'carbohydrateContent': '45 g', 'sugarContent': '34 g', 'proteinContent': '7 g', 'fiberContent': '1 g', 'cholesterolContent': '90 mg', 'sodiumContent': '210 mg'}",7,0.1,0.1,hellofresh,Orange Ricotta Cheesecake with Pistachio & Apricot Topping | 8-10 servings,https://www.hellofresh.com/recipes/orange-ricotta-cheesecake-63f631aa97ba04b5a2083228
660,68,main course,30,"{'@type': 'NutritionInformation', 'calories': '660 kcal', 'fatContent': '30 g', 'saturatedFatContent': '7 g', 'carbohydrateContent': '68 g', 'sugarContent': '26 g', 'proteinContent': '33 g', 'fiberContent': '4 g', 'cholesterolContent': '135 mg', 'sodiumContent': '1380 mg'}",33,0.1,0.1,hellofresh,Quick BBQ Chicken Sandwiches with Smoked Paprika Mayo & Lime Slaw,https://www.hellofresh.com/recipes/quick-bbq-chicken-sandwiches-63f4d9cbfef948d941004cc0
1160,134,main course,64,"{'@type': 'NutritionInformation', 'calories': '1160 kcal', 'fatContent': '64 g', 'saturatedFatContent': '29 g', 'carbohydrateContent': '134 g', 'sugarContent': '76 g', 'proteinContent': '14 g', 'fiberContent': '5 g', 'cholesterolContent': '85 mg', 'sodiumContent': '810 mg'}",14,0.1,0.1,hellofresh,Peanut Butter & Cherry Belgian Waffles with Jammy Honey Sauce & Apple,https://www.hellofresh.com/recipes/peanut-butter-cherry-belgian-waffles-63f4d8a4642e1ec8ca01e578
410,47,main course,22,"{'@type': 'NutritionInformation', 'calories': '410 kcal', 'fatContent': '22 g', 'saturatedFatContent': '11 g', 'carbohydrateContent': '47 g', 'sugarContent': '21 g', 'proteinContent': '7 g', 'fiberContent': '2 g', 'cholesterolContent': '120 mg', 'sodiumContent': '400 mg'}",7,0.1,0.1,hellofresh,Cinnamon Apple French Toast Bake with Creamy Maple Glaze & Pecans,https://www.hellofresh.com/recipes/cinnamon-apple-french-toast-bake-63f4d815b61497b87a0af930
420,39,main course,26,"{'@type': 'NutritionInformation', 'calories': '420 kcal', 'fatContent': '26 g', 'saturatedFatContent': '11 g', 'carbohydrateContent': '39 g', 'sugarContent': '10 g', 'proteinContent': '8 g', 'fiberContent': '2 g', 'cholesterolContent': '45 mg', 'sodiumContent': '860 mg'}",8,0.1,0.1,hellofresh,"Prosciutto & Goat Cheese Galettes with Tomato, Honey & Arugula Salad | 4-6 servings",https://www.hellofresh.com/recipes/prosciutto-goat-cheese-galettes-63f6332220bbe9b25a0d1e56
510,36,main course,36,"{'@type': 'NutritionInformation', 'calories': '510 kcal', 'fatContent': '36 g', 'saturatedFatContent': '11 g', 'carbohydrateContent': '36 g', 'sugarContent': '6 g', 'proteinContent': '15 g', 'fiberContent': '3 g', 'cholesterolContent': '230 mg', 'sodiumContent': '1100 mg'}",15,0.1,0.1,hellofresh,Greek Avocado Toast with Egg with Cucumber Tomato Salad & Feta,https://www.hellofresh.com/recipes/greek-avocado-toast-with-egg-63f4d7ceb9d9dcf93d05b50f
460,42,main course,21,"{'@type': 'NutritionInformation', 'calories': '460 kcal', 'fatContent': '21 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '42 g', 'sugarContent': '28 g', 'proteinContent': '4 g', 'fiberContent': '1 g', 'cholesterolContent': '85 mg', 'sodiumContent': '200 mg'}",4,0.1,0.1,hellofresh,"Double Chocolate Cheesecake Creamy, chocolatey goodness in every bite. | 2 Servings",https://www.hellofresh.com/recipes/double-chocolate-cheesecake-63f63f299002d756880e294f
640,85,main course,15,"{'@type': 'NutritionInformation', 'calories': '640 kcal', 'fatContent': '15 g', 'saturatedFatContent': '3 g', 'carbohydrateContent': '85 g', 'sugarContent': '15 g', 'proteinContent': '44 g', 'fiberContent': '4 g', 'cholesterolContent': '105 mg', 'sodiumContent': '860 mg'}",44,0.1,0.1,hellofresh,Teriyaki Chicken Tenders with Jasmine Rice and Green Beans,https://www.hellofresh.com/recipes/teriyaki-chicken-tenders-5a664231ad1d6c6f007d0d72
430,66,main course,14,"{'@type': 'NutritionInformation', 'calories': '430 kcal', 'fatContent': '14 g', 'saturatedFatContent': '4 g', 'carbohydrateContent': '66 g', 'sugarContent': '10 g', 'proteinContent': '17 g', 'fiberContent': '4 g', 'cholesterolContent': '30 mg', 'sodiumContent': '1120 mg'}",17,0.1,0.1,hellofresh,Goat Cheese & Prosciutto Toasts with Arugula & Hot Honey,https://www.hellofresh.com/recipes/goat-cheese-prosciutto-toasts-63f4d9f2482ed952460698e2
820,96,main course,25,"{'@type': 'NutritionInformation', 'calories': '820 kcal', 'fatContent': '25 g', 'saturatedFatContent': '3 g', 'carbohydrateContent': '96 g', 'sugarContent': '9 g', 'proteinContent': '48 g', 'fiberContent': '9 g', 'cholesterolContent': '105 mg', 'sodiumContent': '1070 mg'}",48,0.1,0.1,hellofresh,"Garlicky Sumac Chicken & Chickpea Bowls with Basmati Rice, Lemony Hummus Sauce & Parsley",https://www.hellofresh.com/recipes/garlicky-sumac-chicken-chickpea-bowls-63f4d8731c26d1ad5e0183b3
770,60,main course,44,"{'@type': 'NutritionInformation', 'calories': '770 kcal', 'fatContent': '44 g', 'saturatedFatContent': '20 g', 'carbohydrateContent': '60 g', 'sugarContent': '27 g', 'proteinContent': '30 g', 'fiberContent': '2 g', 'cholesterolContent': '110 mg', 'sodiumContent': '1470 mg'}",30,0.1,0.1,hellofresh,"Spring Antipasto Board with Truffle Whipped Ricotta, Prosciutto Roll-Ups, Balsamic Fig Jam & Spiced Walnuts | 4-6 servings",https://www.hellofresh.com/recipes/spring-antipasto-board-63f634c496ecfe79bf0aa790
440,52,main course,24,"{'@type': 'NutritionInformation', 'calories': '440 kcal', 'fatContent': '24 g', 'saturatedFatContent': '5 g', 'carbohydrateContent': '52 g', 'sugarContent': '30 g', 'proteinContent': '6 g', 'fiberContent': '0 g', 'cholesterolContent': '80 mg', 'sodiumContent': '440 mg'}",6,0.1,0.1,hellofresh,Lemon Muffins You ain't seen muffin yet. | 4 Servings,https://www.hellofresh.com/recipes/lemon-muffins-63f63a4dff1fe8743503def0
460,42,main course,21,"{'@type': 'NutritionInformation', 'calories': '460 kcal', 'fatContent': '21 g', 'saturatedFatContent': '18 g', 'carbohydrateContent': '42 g', 'sugarContent': '28 g', 'proteinContent': '4 g', 'fiberContent': '1 g', 'cholesterolContent': '85 mg', 'sodiumContent': '200 mg'}",4,0.1,0.1,hellofresh,Strawberry Swirl Cheesecake Sweet dreams are made of these. | 2 Servings,https://www.hellofresh.com/recipes/strawberry-swirl-cheesecake-63f63e545b0bda455e01d7d6
520,54,main course,31,"{'@type': 'NutritionInformation', 'calories': '520 kcal', 'fatContent': '31 g', 'saturatedFatContent': '15 g', 'carbohydrateContent': '54 g', 'sugarContent': '32 g', 'proteinContent': '6 g', 'fiberContent': '1 g', 'cholesterolContent': '70 mg', 'sodiumContent': '70 mg'}",6,0.1,0.1,hellofresh,Chocolate Walnut Derby Pie You’ll go nuts for this! | 2 Servings,https://www.hellofresh.com/recipes/chocolate-walnut-derby-pie-63f63d7c3fd23a564105a6cc
450,41,main-dish,21,"{'@type': 'NutritionInformation', 'calories': '450', 'fatContent': '21 grams', 'saturatedFatContent': '6 grams', 'cholesterolContent': '100 milligrams', 'sodiumContent': '950 milligrams', 'carbohydrateContent': '41 grams', 'fiberContent': '6 grams', 'proteinContent': '27 grams', 'sugarContent': '9 grams'}",27,4.8,59,foodnetwork,Healthy Chicken Fajita Stuffed Peppers,https://www.foodnetwork.com/recipes/food-network-kitchen/healthy-chicken-fajita-stuffed-peppers-3801889
581,36,main-dish,34,"{'@type': 'NutritionInformation', 'servingSize': '1 of 6 servings', 'calories': '581', 'fatContent': '34g', 'saturatedFatContent': '14g', 'carbohydrateContent': '36g', 'fiberContent': '4g', 'sugarContent': '4g', 'proteinContent': '27g', 'cholesterolContent': '90mg', 'sodiumContent': '1221mg'}",27,4.3,115,foodnetwork,The Best Stuffed Peppers,https://www.foodnetwork.com/recipes/food-network-kitchen/the-best-stuffed-peppers-7263055
